loggingTime,loggingSample,identifierForVendor,deviceID,locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationSpeed,locationCourse,locationVerticalAccuracy,locationHorizontalAccuracy,locationHeadingTimestamp_since1970,locationHeadingX,locationHeadingY,locationHeadingZ,locationTrueHeading,locationMagneticHeading,locationHeadingAccuracy,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionAttitudeReferenceFrame,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionMagneticFieldCalibrationAccuracy,activityTimestamp_sinceReboot,activity,activityActivityConfidence,activityActivityStartDate,pedometerStartDate,pedometerNumberofSteps,pedometerDistance,pedometerFloorAscended,pedometerFloorDescended,pedometerEndDate,altimeterTimestamp_sinceReboot,altimeterReset,altimeterRelativeAltitude,altimeterPressure,IP_en0,IP_pdp_ip0,deviceOrientation,batteryState,batteryLevel,state
2017-05-14 22:05:02.126,11,0211D7EC-4A0C-4BE7-80DD-93957CA4B509,my_iOS_device_1,1494821101.983072,31.74853056206531,-106.4868178871521,1138.17,2.03,101.6015625,12,10,1494821102.087023,31.08872985839844,21.37648010253906,-95.0662841796875,348.2337341308594,340.0274658203125,25,97.189566125,0.04278564453125,-0.5509490966796875,-0.8070831298828125,97.15953812500001,-0.0278052659931903,0.1379437549828343,-0.005205148350559871,97.15953812500001,0.09326880490112885,0.07053563260696923,0.5889287982131289,-0.01852086372673512,0.09241213649511337,0.005885274615138769,-0.006709164939820766,-0.002985822269693017,0.02244637906551361,XArbitraryCorrectedZVertical,0.2881585272176299,0.04722738872537992,0.05480567385327305,0.9548458383736299,0.05860430747270584,-0.5554705858230591,-0.8294684886932373,38.89717102050781,13.94013214111328,-90.7423095703125,1,81.55534187500001,unknown,2,2017-05-14 22:04:46.477,null,0,0,0,0,null,94.842754,0,0.07434082,88.03104,0.0.0.0,0.0.0.0,1,1,0.75,0
2017-05-14 22:05:02.184,12,0211D7EC-4A0C-4BE7-80DD-93957CA4B509,my_iOS_device_1,1494821101.983072,31.74853056206531,-106.4868178871521,1138.17,2.03,101.6015625,12,10,1494821102.14614,32.0526123046875,21.32330322265625,-94.53228759765625,348.1698913574219,339.963623046875,25,97.24839912500001,0.05413818359375,-0.5484161376953125,-0.818328857421875,97.22944012500001,0.05267173372347816,0.2031440637384812,-0.00444082111770713,97.19949512500001,0.09479949879817359,0.07373698636119527,0.5882978276323884,-0.04685024544596672,0.1593352258205414,0.006915742065757513,-0.01003095973283052,0.017302380874753,0.02507580816745758,XArbitraryCorrectedZVertical,0.2877314962056438,0.04896526033384748,0.05599078231047791,0.954818318670083,0.06128523126244545,-0.5549458265304565,-0.8296259641647339,39.26115798950195,13.88315582275391,-90.59417724609375,1,81.55534187500001,unknown,2,2017-05-14 22:04:46.477,null,0,0,0,0,null,94.842754,0,0.07434082,88.03104,0.0.0.0,0.0.0.0,1,1,0.75,0
2017-05-14 22:05:02.264,13,0211D7EC-4A0C-4BE7-80DD-93957CA4B509,my_iOS_device_1,1494821101.983072,31.74853056206531,-106.4868178871521,1138.17,2.03,101.6015625,12,10,1494821102.210389,32.89602661132812,21.17703247070312,-94.03656005859375,348.0046691894531,339.7984008789062,25,97.30721112500001,0.0929412841796875,-0.5302276611328125,-0.81536865234375,97.299395125,-0.09037117579853085,0.2751460859181906,-0.08964413282093922,97.26942612500001,0.09376733698118041,0.08467283855165617,0.5904578131642959,0.004561230074614286,0.1496445536613464,-0.08134406805038452,0.004439257085323334,-0.02272639237344265,-0.0340149886906147,XArbitraryCorrectedZVertical,0.2884809673089234,0.05407216744073663,0.05709960960267276,0.9542507882061162,0.07025251537561417,-0.5567413568496704,-0.8277098536491394,40.1940803527832,13.73969650268555,-90.20610809326172,1,81.55534187500001,unknown,2,2017-05-14 22:04:46.477,null,0,0,0,0,null,94.842754,0,0.07434082,88.03104,0.0.0.0,0.0.0.0,1,1,0.75,0
2017-05-14 22:05:02.303,14,0211D7EC-4A0C-4BE7-80DD-93957CA4B509,my_iOS_device_1,1494821101.983072,31.74853056206531,-106.4868178871521,1138.17,2.03,101.6015625,12,10,1494821102.26969,33.44491577148438,21.19032287597656,-93.9476318359375,348.1297607421875,339.9234924316406,25,97.366049125,0.1043243408203125,-0.547027587890625,-0.8058319091796875,97.33435812500001,-0.1271393104403828,0.3601475300107946,-0.08544219725301221,97.34932512500001,0.08643243215224841,0.1099102072852098,0.5823517149902175,-0.1530530452728271,0.3593714833259583,-0.06173767149448395,-0.005412274040281773,-0.004682700149714947,0.03031213022768497,XArbitraryCorrectedZVertical,0.284104632598392,0.06495013216300337,0.05707553633789879,0.9548866012359188,0.0916091725230217,-0.5499895215034485,-0.8301320672035217,41.81031036376953,14.54618453979492,-89.34087371826172,1,81.55534187500001,unknown,2,2017-05-14 22:04:46.477,null,0,0,0,0,null,94.842754,0,0.07434082,88.03104,0.0.0.0,0.0.0.0,1,1,0.75,0
2017-05-14 22:05:02.363,15,0211D7EC-4A0C-4BE7-80DD-93957CA4B509,my_iOS_device_1,1494821101.983072,31.74853056206531,-106.4868178871521,1138.17,2.03,101.6015625,12,10,1494821102.327101,34.56942749023438,21.69564819335938,-93.28668212890625,348.2801208496094,340.0738525390625,25,97.42489312500001,0.1173858642578125,-0.5489501953125,-0.822174072265625,97.40428912500001,-0.05420118713751067,0.138170123675491,-0.05342567462807959,97.38930412500001,0.08437144076803352,0.1215699161615013,0.5776677668516249,-0.0703006312251091,0.1521954089403152,-0.04775512591004372,0.01295460853725672,0.0007682775030843914,0.01774328760802746,XArbitraryCorrectedZVertical,0.28159982335928,0.07016956588058176,0.05763919943270953,0.9552253630410532,0.1015931218862534,-0.5460716485977173,-0.8315555453300476,42.88230514526367,15.10580825805664,-88.73786163330078,1,81.55534187500001,unknown,2,2017-05-14 22:04:46.477,null,0,0,0,0,null,94.842754,0,0.07434082,88.03104,0.0.0.0,0.0.0.0,1,1,0.75,0
2017-05-14 22:05:02.420,16,0211D7EC-4A0C-4BE7-80DD-93957CA4B509,my_iOS_device_1,1494821101.983072,31.74853056206531,-106.4868178871521,1138.17,2.03,101.6015625,12,10,1494821102.387791,35.66716003417969,22.62644958496094,-92.2188720703125,347.8900451660156,339.6837768554688,25,97.48372412500001,0.0994873046875,-0.535491943359375,-0.813873291015625,97.43925312500001,-0.05143975540320751,0.07139748461226132,-0.05890512857091763,97.469222125,0.08044469363738445,0.1274909102553688,0.5751193353088341,0.004184749908745289,-0.009371737018227577,-0.02411876991391182,-0.0006276977946981788,0.001042476040311158,0.01842851936817169,XArbitraryCorrectedZVertical,0.280351602354714,0.07241853431123806,0.05653423506770767,0.9554906672546141,0.1066915392875671,-0.5439349412918091,-0.832317054271698,43.32495880126953,15.55107116699219,-88.44544982910156,1,81.55534187500001,unknown,2,2017-05-14 22:04:46.477,null,0,0,0,0,null,95.84974099999999,0,0.08898926,88.03088,0.0.0.0,0.0.0.0,1,1,0.75,0
2017-05-14 22:05:02.499,17,0211D7EC-4A0C-4BE7-80DD-93957CA4B509,my_iOS_device_1,1494821101.983072,31.74853056206531,-106.4868178871521,1138.17,2.03,101.6015625,12,10,1494821102.480948,36.04200744628906,23.07855224609375,-92.3968505859375,347.827880859375,339.6216125488281,25,97.542562125,0.1091766357421875,-0.5450897216796875,-0.8192291259765625,97.509157125,-0.02393915503872227,0.05741801941821739,-0.03418806417778322,97.509157125,0.07978766371646007,0.1284561267768839,0.5745345303070318,-0.01487334538251162,0.01194234192371368,-0.02314338833093643,0.006096614524722099,0.01262135896831751,0.02713963016867638,XArbitraryCorrectedZVertical,0.2800683931554285,0.0727817142159756,0.05634095961910628,0.9555575406537909,0.1075355857610703,-0.5434440970420837,-0.8325290083885193,43.32294464111328,15.59014129638672,-88.43955993652344,1,81.55534187500001,unknown,2,2017-05-14 22:04:46.477,null,0,0,0,0,null,95.84974099999999,0,0.08898926,88.03088,0.0.0.0,0.0.0.0,1,1,0.75,0
2017-05-14 22:05:02.538,18,0211D7EC-4A0C-4BE7-80DD-93957CA4B509,my_iOS_device_1,1494821101.983072,31.74853056206531,-106.4868178871521,1138.17,2.03,101.6015625,12,10,1494821102.480948,36.04200744628906,23.07855224609375,-92.3968505859375,347.827880859375,339.6216125488281,25,97.60141212500001,0.1078338623046875,-0.5394744873046875,-0.8157958984375,97.579115125,0.007632087051949081,-0.001068992861557806,-0.02982633894445143,97.589101125,0.0767837383690667,0.1299888202987982,0.5762423554140615,0.02635711990296841,-0.03812398016452789,-0.01549077406525612,-0.004824432544410229,0.003571403911337256,0.01651559956371784,XArbitraryCorrectedZVertical,0.2809523239280817,0.07310894811644723,0.05516424356569889,0.9553417082994672,0.10869100689888,-0.5448769330978394,-0.8314417600631714,43.39626693725586,15.58840942382812,-88.40390777587891,1,81.55534187500001,unknown,2,2017-05-14 22:04:46.477,null,0,0,0,0,null,95.84974099999999,0,0.08898926,88.03088,0.0.0.0,0.0.0.0,1,1,0.75,0
2017-05-14 22:05:02.596,19,0211D7EC-4A0C-4BE7-80DD-93957CA4B509,my_iOS_device_1,1494821101.983072,31.74853056206531,-106.4868178871521,1138.17,2.03,101.6015625,12,10,1494821102.538928,35.90812683105469,22.49346923828125,-92.47320556640625,347.8650207519531,339.6587524414062,25,97.66024712500001,0.1062469482421875,-0.5300445556640625,-0.8130645751953125,97.649040125,0.004586496029334464,0.02966814717570073,-0.01910178923470235,97.62905312500001,0.0759006008147735,0.130120402538133,0.576432727021151,0.01039205584675074,-0.02531402185559273,-0.007044997997581959,0.003822912462055683,0.01433588191866875,0.01078318897634745,XArbitraryCorrectedZVertical,0.2810720459774689,0.073049433410287,0.05476578010052033,0.9553339701792564,0.1087869480252266,-0.5450365543365479,-0.831324577331543,43.26228332519531,15.52093887329102,-88.48141479492188,1,81.55534187500001,unknown,2,2017-05-14 22:04:46.477,null,0,0,0,0,null,95.84974099999999,0,0.08898926,88.03088,0.0.0.0,0.0.0.0,1,1,0.75,0
2017-05-14 22:05:02.668,20,0211D7EC-4A0C-4BE7-80DD-93957CA4B509,my_iOS_device_1,1494821101.983072,31.74853056206531,-106.4868178871521,1138.17,2.03,101.6015625,12,10,1494821102.631348,35.74748229980469,22.67962646484375,-92.3206787109375,347.8508605957031,339.6445922851562,25,97.71907912500001,0.1128997802734375,-0.54400634765625,-0.82012939453125,97.68400512500001,-0.01341620662349218,0.03404265558226489,-0.03736814483544683,97.70898012500001,0.07380935851291599,0.1306033428453848,0.5765623337487136,-0.008455706760287285,0.008746836334466934,-0.02738300710916519,0.001767437672242522,-0.003957558423280716,0.01107249595224857,XArbitraryCorrectedZVertical,0.2811972825625022,0.07298728103942442,0.05383809357184222,0.9553545963496958,0.1091792210936546,-0.5451452136039734,-0.8312019109725952,43.16718292236328,15.57681655883789,-88.51803588867188,1,81.55534187500001,unknown,2,2017-05-14 22:04:46.477,null,0,0,0,0,null,95.84974099999999,0,0.08898926,88.03088,0.0.0.0,0.0.0.0,1,1,0.75,0
2017-05-14 22:05:02.750,21,0211D7EC-4A0C-4BE7-80DD-93957CA4B509,my_iOS_device_1,1494821101.983072,31.74853056206531,-106.4868178871521,1138.17,2.03,101.6015625,12,10,1494821102.690084,35.64039611816406,22.97216796875,-92.4478759765625,347.8773803710938,339.6711120605469,25,97.77791012500001,0.1120452880859375,-0.5374755859375,-0.8180694580078125,97.75393512500001,0.005519135043080214,0.01058739691361001,-0.01914173665105353,97.748942125,0.07289762036273884,0.1313616993032623,0.5765589884817587,0.01035916246473789,-0.03060251660645008,-0.007064322475343943,-0.001502887578681111,0.009574183262884617,0.01486700028181076,XArbitraryCorrectedZVertical,0.2812086564500907,0.07322131088048864,0.05350911613830739,0.9553518229744363,0.1098097711801529,-0.5451424121856689,-0.8311206698417664,43.19881057739258,15.60599517822266,-88.49745941162109,1,81.55534187500001,unknown,2,2017-05-14 22:04:46.477,null,0,0,0,0,null,95.84974099999999,0,0.08898926,88.03088,0.0.0.0,0.0.0.0,1,1,0.75,0
2017-05-14 22:05:02.773,22,0211D7EC-4A0C-4BE7-80DD-93957CA4B509,my_iOS_device_1,1494821101.983072,31.74853056206531,-106.4868178871521,1138.17,2.03,101.6015625,12,10,1494821102.750336,35.33247375488281,22.87908935546875,-92.61322021484375,347.9220581054688,339.7157897949219,25,97.836742125,0.1066131591796875,-0.5491485595703125,-0.8092803955078125,97.82385512500001,0.000318247750264469,0.03392680807484644,-0.01378745127944922,97.82884812500001,0.07225401165855712,0.1302896109070839,0.577836653975546,0.0009038755670189857,-0.008288244716823101,-0.004948264919221401,-0.003359344322234392,0.00150484568439424,0.02093053795397282,XArbitraryCorrectedZVertical,0.2818718254892704,0.07262892696072934,0.05308420459040436,0.9552253033640218,0.1088280975818634,-0.5462130904197693,-0.8305466175079346,43.06496047973633,15.51731872558594,-88.57825469970703,1,81.55534187500001,unknown,2,2017-05-14 22:04:46.477,null,0,0,0,0,null,95.84974099999999,0,0.08898926,88.03088,0.0.0.0,0.0.0.0,1,1,0.75,0
2017-05-14 22:05:02.839,23,0211D7EC-4A0C-4BE7-80DD-93957CA4B509,my_iOS_device_1,1494821101.983072,31.74853056206531,-106.4868178871521,1138.17,2.03,101.6015625,12,10,1494821102.810325,35.61360168457031,22.94557189941406,-92.5750732421875,347.9503479003906,339.7440795898438,25,97.89555112500001,0.10736083984375,-0.5314178466796875,-0.822357177734375,97.858816125,-0.0263567726762962,0.03620860449682633,-0.01078047609264076,97.868820125,0.07222420884841688,0.1299772466507837,0.577752846946917,-0.01725403591990471,-0.005005310289561749,0.003460756735876203,-0.002220829017460346,0.002670604968443513,0.00303502450697124,XArbitraryCorrectedZVertical,0.2818411088345616,0.07247486419026716,0.05302376947626341,0.9552494246541262,0.1085745915770531,-0.5461428761482239,-0.8306259512901306,43.02861785888672,15.50153350830078,-88.59867858886719,1,81.55534187500001,unknown,2,2017-05-14 22:04:46.477,null,0,0,0,0,null,95.84974099999999,0,0.08898926,88.03088,0.0.0.0,0.0.0.0,1,1,0.75,0
2017-05-14 22:05:02.899,24,0211D7EC-4A0C-4BE7-80DD-93957CA4B509,my_iOS_device_1,1494821101.983072,31.74853056206531,-106.4868178871521,1138.17,2.03,101.6015625,12,10,1494821102.872385,35.8411865234375,22.74610900878906,-92.43511962890625,347.9524841308594,339.7462158203125,25,97.95439312500001,0.10650634765625,-0.5221710205078125,-0.8245849609375,97.92876012500001,0.01403086420308247,0.01158714758682576,-0.0137395143798278,97.94872112500001,0.07203009638207404,0.1282452827505,0.578612888504161,0.02209161967039108,-0.02643937431275845,-0.0005657808505930007,2.574022983026225e-05,0.01526219118386507,0.01545098330825567,XArbitraryCorrectedZVertical,0.2823052186554864,0.07162720960249359,0.05270895060191864,0.9551937357891787,0.1070756986737251,-0.5468631386756897,-0.8303465843200684,42.89443206787109,15.44824981689453,-88.67301940917969,1,81.55534187500001,unknown,2,2017-05-14 22:04:46.477,null,0,0,0,0,null,95.84974099999999,0,0.08898926,88.03088,0.0.0.0,0.0.0.0,1,1,0.75,0
2017-05-14 22:05:02.994,25,0211D7EC-4A0C-4BE7-80DD-93957CA4B509,my_iOS_device_1,1494821101.983072,31.74853056206531,-106.4868178871521,1138.17,2.03,101.6015625,12,10,1494821102.933365,35.56007385253906,22.546630859375,-92.52398681640625,347.9495544433594,339.7432861328125,25,98.013244125,0.099884033203125,-0.54412841796875,-0.8175201416015625,97.99869212500001,-0.009224923699925473,0.0562185316632457,0.003270628134726312,97.98870012500001,0.07152704311106806,0.1277834694773059,0.578899259235242,0.002054644050076604,0.01288570277392864,0.005784170236438513,-0.002912496449425817,0.003661104012280703,0.003488901304081082,XArbitraryCorrectedZVertical,0.2824722913572895,0.07133792426470069,0.0524107990221883,0.9551823979339371,0.1066722646355629,-0.5471028685569763,-0.8302406072616577,42.78633880615234,15.42093658447266,-88.72997283935547,1,81.55534187500001,unknown,2,2017-05-14 22:04:46.477,null,0,0,0,0,null,95.84974099999999,0,0.08898926,88.03088,0.0.0.0,0.0.0.0,1,1,0.75,0
