loggingTime(txt),loggingSample(N),identifierForVendor(txt),deviceID(txt),locationTimestamp_since1970(s),locationLatitude,locationLongitude,locationAltitude,locationSpeed(m/s),locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),locationHeadingTimestamp_since1970(s),locationHeadingX(µT),locationHeadingY(µT),locationHeadingZ(µT),locationTrueHeading(°),locationMagneticHeading(°),locationHeadingAccuracy(°),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),IP_en0(txt),IP_pdp_ip0(txt),deviceOrientation(Z),batteryState(R),batteryLevel(Z),avAudioRecorderPeakPower(dB),avAudioRecorderAveragePower(dB),state(N)
2017-12-03 20:51:53.051 -0700,6493,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512359511.99287,31.7481462098954,-106.486926600436,1139.663,0,5.2734375,4,5,-9999,1512359512.94664,1.14806747436523,9.7869987487793,-87.355224609375,7.62720489501953,359.475494384766,15,281015.42920125,0.053054809570313,-0.614013671875,-0.762039184570313,281015.40504325,0.023469639738541,-0.001204814077152,-0.00089402317794,281015.43003025,0.019736247356348,0.076191632383011,0.674642214668362,0.036991849541664,-0.057180110365152,-0.03534933552146,-0.009775459766388,0.023986253887415,0.015359184704721,XArbitraryCorrectedZVertical,0.33034947514534,0.039202004671097,0.021909637376666,0.942789673805237,0.059442814439535,-0.62461793422699,-0.778664827346802,-24.5532283782959,-7.28211212158203,-106.283676147461,1,281015.07221025,automotive,0,2017-12-03 20:51:52.721 -0700,null,0,0,0,0,null,281012.169356,0,-0.2325439,88.29958,0.0.0.0,100.170.178.76,1,2,0.67,0,,
2017-12-03 20:51:53.152 -0700,6494,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512359512.99285,31.7481462098954,-106.486926600436,1139.559,0,5.2734375,4,5,-9999,1512359513.06723,1.25475311279297,9.70721817016602,-87.0775756835937,7.61530303955078,359.463592529297,15,281015.52714525,0.054702758789063,-0.629486083984375,-0.755996704101563,281015.50495125,0.016242885804502,-0.013802364981554,-0.058606854528829,281015.43003025,0.019736247356348,0.076191632383011,0.674642214668362,0.036991849541664,-0.057180110365152,-0.03534933552146,-0.009775459766388,0.023986253887415,0.015359184704721,XArbitraryCorrectedZVertical,0.33034947514534,0.039202004671097,0.021909637376666,0.942789673805237,0.059442814439535,-0.62461793422699,-0.778664827346802,-24.5532283782959,-7.28211212158203,-106.283676147461,1,281015.07221025,automotive,0,2017-12-03 20:51:52.721 -0700,null,0,0,0,0,null,281012.169356,0,-0.2325439,88.29958,0.0.0.0,100.170.178.76,1,2,0.67,0,,
2017-12-03 20:51:53.266 -0700,6495,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512359512.99285,31.7481462098954,-106.486926600436,1139.559,0,5.2734375,4,5,-9999,1512359513.19093,0.134414672851563,8.90950393676758,-86.8505859375,7.66254425048828,359.510833740234,15,281015.62511825,0.072708129882813,-0.619384765625,-0.772735595703125,281015.60488525,-0.06430548662938,0.074637752710561,-0.044053211803764,281015.52995225,0.01551389431538,0.072753603814299,0.678666019366491,0.024193175137043,-0.034881841391325,-0.008709381334484,-0.001879484276287,-0.001730922842398,0.020354960113764,XArbitraryCorrectedZVertical,0.332361966371536,0.036874115467072,0.019414991140366,0.942230820655823,0.056582245975733,-0.627755224704742,-0.776351630687714,-25.3526515960693,-7.77840805053711,-106.060592651367,1,281015.07221025,automotive,0,2017-12-03 20:51:52.721 -0700,null,0,0,0,0,null,281012.169356,0,-0.2325439,88.29958,0.0.0.0,100.170.178.76,1,2,0.67,0,,
2017-12-03 20:51:53.349 -0700,6496,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512359512.99285,31.7481462098954,-106.486926600436,1139.559,0,5.2734375,4,5,-9999,1512359513.31194,-0.025634765625,9.12222671508789,-87.1029052734375,7.78232574462891,359.630615234375,15,281015.72306925,0.045379638671875,-0.614898681640625,-0.768447875976563,281015.70480025,-0.03249242951173,0.081802454991201,-0.001109739226236,281015.72977225,0.017794624129304,0.073414395616217,0.674800170212416,-0.047704115509987,0.046127773821354,-0.022925587370992,-0.009146594442427,-0.0110466722399,0.004772243555635,XArbitraryCorrectedZVertical,0.330490678548813,0.037571739405394,0.020538054406643,0.942837476730347,0.05727281793952,-0.624741315841675,-0.778728544712067,-25.2077255249023,-7.45757293701172,-106.1181640625,1,281015.07221025,automotive,0,2017-12-03 20:51:52.721 -0700,null,0,0,0,0,null,281012.169356,0,-0.2325439,88.29958,0.0.0.0,100.170.178.76,1,2,0.67,0,,
2017-12-03 20:51:53.443 -0700,6497,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512359512.99285,31.7481462098954,-106.486926600436,1139.559,0,5.2734375,4,5,-9999,1512359513.43375,0.174415588378906,9.50778579711914,-86.9893798828125,7.85865020751953,359.706939697266,15,281015.82103425,0.028076171875,-0.616668701171875,-0.789962768554688,281015.80470625,-0.049650910099001,-0.018863702633249,0.07641780958317,281015.72977225,0.017794624129304,0.073414395616217,0.674800170212416,-0.047704115509987,0.046127773821354,-0.022925587370992,-0.009146594442427,-0.0110466722399,0.004772243555635,XArbitraryCorrectedZVertical,0.330490678548813,0.037571739405394,0.020538054406643,0.942837476730347,0.05727281793952,-0.624741315841675,-0.778728544712067,-25.2077255249023,-7.45757293701172,-106.1181640625,1,281015.07221025,automotive,0,2017-12-03 20:51:52.721 -0700,null,0,0,0,0,null,281013.176497,0,-0.1796875,88.29902,0.0.0.0,100.170.178.76,1,2,0.67,0,,
2017-12-03 20:51:53.541 -0700,6498,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512359512.99285,31.7481462098954,-106.486926600436,1139.559,0,5.2734375,4,5,-9999,1512359513.43375,0.174415588378906,9.50778579711914,-86.9893798828125,7.85865020751953,359.706939697266,15,281015.91898225,0.068878173828125,-0.588287353515625,-0.736160278320313,281015.90459725,-0.029312348854066,0.036281841426804,-0.053489590494242,281015.82968825,0.019881781562701,0.073668215039406,0.673193703302559,0.00299342116341,0.019250776618719,0.033945713192225,-0.029010327532888,-0.003192369593307,-0.006830913480371,XArbitraryCorrectedZVertical,0.329690963029861,0.038038514554501,0.021538630127907,0.943076372146606,0.057544264942408,-0.62348610162735,-0.779713869094849,-25.016716003418,-7.15839004516602,-106.183944702148,1,281015.07221025,automotive,0,2017-12-03 20:51:52.721 -0700,null,0,0,0,0,null,281013.176497,0,-0.1796875,88.29902,0.0.0.0,100.170.178.76,1,2,0.67,0,,
2017-12-03 20:51:53.640 -0700,6499,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512359512.99285,31.7481462098954,-106.486926600436,1139.559,0,5.2734375,4,5,-9999,1512359513.55283,0.601215362548828,9.61413192749023,-86.938720703125,7.91324615478516,359.761535644531,15,281016.01696425,0.0638427734375,-0.598236083984375,-0.76495361328125,281016.00453725,0.09440613116611,0.088403898701289,0.019067967088858,281015.92957425,0.01955534794101,0.075010950906201,0.674698723050968,-0.038349471986294,-0.001596556976438,-0.037913732230663,0.026730079203844,0.022519754245877,0.031720537692309,XArbitraryCorrectedZVertical,0.330392479896545,0.038615457713604,0.021630244329572,0.942805290222168,0.058520775288344,-0.624662101268768,-0.778699338436127,-24.8862724304199,-7.33631896972656,-106.202453613281,1,281015.07221025,automotive,0,2017-12-03 20:51:52.721 -0700,null,0,0,0,0,null,281013.176497,0,-0.1796875,88.29902,0.0.0.0,100.170.178.76,1,2,0.67,0,,
2017-12-03 20:51:53.751 -0700,6500,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512359512.99285,31.7481462098954,-106.486926600436,1139.559,0,5.2734375,4,5,-9999,1512359513.67355,0.827957153320313,9.81357192993164,-86.8756713867188,7.91101837158203,359.759307861328,15,281016.11491625,0.038543701171875,-0.627609252929688,-0.802764892578125,281016.10444225,-0.03724111205145,0.035170237987805,0.025419339972588,281016.02950125,0.021657054567169,0.074976489447265,0.674047854204058,0.130878582596779,0.026898171752691,0.058411676436663,0.004448640625924,0.023567756637931,0.041725598275662,XArbitraryCorrectedZVertical,0.330045193433762,0.038947097957134,0.022604946047068,0.942890405654907,0.058524381369352,-0.624153673648834,-0.779106616973877,-24.7737045288086,-7.13705062866211,-106.242347717285,1,281015.07221025,automotive,0,2017-12-03 20:51:52.721 -0700,null,0,0,0,0,null,281013.176497,0,-0.1796875,88.29902,0.0.0.0,100.170.178.76,1,2,0.67,0,,
2017-12-03 20:51:53.835 -0700,6501,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512359512.99285,31.7481462098954,-106.486926600436,1139.559,0,5.2734375,4,5,-9999,1512359513.79435,1.21474838256836,10.0927696228027,-86.91357421875,7.63816070556641,359.486450195313,15,281016.21287625,0.073272705078125,-0.59979248046875,-0.781265258789063,281016.20435725,-0.053059223662085,0.021555625863101,-0.023823041215195,281016.12939725,0.027539110881043,0.069873312079566,0.671239418004108,0.035822570323944,-0.009564757347107,0.030930088832975,-0.029950642958284,0.002572192577645,-0.010409012436867,XArbitraryCorrectedZVertical,0.328668057918549,0.037509728223085,0.024496065452695,0.943382382392883,0.054669886827469,-0.621957004070282,-0.781140685081482,-24.9388122558594,-6.74217224121094,-106.229507446289,1,281015.07221025,automotive,0,2017-12-03 20:51:52.721 -0700,null,0,0,0,0,null,281013.176497,0,-0.1796875,88.29902,0.0.0.0,100.170.178.76,1,2,0.67,0,,
2017-12-03 20:51:53.933 -0700,6502,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512359512.99285,31.7481462098954,-106.486926600436,1139.559,0,5.2734375,4,5,-9999,1512359513.91797,1.24141693115234,10.0661888122559,-87.0145874023438,7.63864898681641,359.486938476562,15,281016.31085325,0.037063598632813,-0.600448608398438,-0.773284912109375,281016.20435725,-0.053059223662085,0.021555625863101,-0.023823041215195,281016.22933725,0.024189093759043,0.072710559115763,0.670498169152521,0.003141863038763,0.019307170063257,-0.009789011441171,0.013316783122718,0.02808415517211,0.004327105823904,XArbitraryCorrectedZVertical,0.328347831964493,0.038297683000565,0.023370936512947,0.943490743637085,0.056919425725937,-0.621376395225525,-0.781441986560822,-24.8572769165039,-6.76222991943359,-106.247344970703,1,281015.07221025,automotive,0,2017-12-03 20:51:52.721 -0700,null,0,0,0,0,null,281013.176497,0,-0.1796875,88.29902,0.0.0.0,100.170.178.76,1,2,0.67,0,,
2017-12-03 20:51:54.033 -0700,6503,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512359512.99285,31.7481462098954,-106.486926600436,1139.559,0,5.2734375,4,5,-9999,1512359513.91797,1.24141693115234,10.0661888122559,-87.0145874023438,7.63864898681641,359.486938476562,15,281016.40881325,0.054519653320313,-0.607009887695313,-0.755172729492188,281016.40417825,-0.003825098273681,0.049851179812975,-0.015913719093769,281016.32924425,0.027304952756998,0.070785279405069,0.669366508916,-0.038658007979393,0.007886269129813,0.009079133160412,-0.009199876338243,0.004583588335663,0.000527994241565,XArbitraryCorrectedZVertical,0.327777445316315,0.037900246679783,0.024508396163583,0.943676233291626,0.055464524775744,-0.620489299297333,-0.782251060009003,-24.8376293182373,-6.64334106445313,-106.259437561035,1,281015.07221025,automotive,0,2017-12-03 20:51:52.721 -0700,null,0,0,0,0,null,281013.176497,0,-0.1796875,88.29902,0.0.0.0,100.170.178.76,1,2,0.67,0,,
2017-12-03 20:51:54.143 -0700,6504,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512359513.99283,31.7481462098954,-106.486926600436,1139.771,0,5.2734375,4,5,-9999,1512359514.03444,0.574554443359375,10.5182151794434,-86.8630981445313,7.66895294189453,359.517242431641,15,281016.50677725,0.154144287109375,-0.637420654296875,-0.798141479492188,281016.50409325,-0.015372564760264,0.308606840802273,-0.102872320271472,281016.42915725,0.029559012579486,0.067948007231077,0.669814201301821,-0.029478205367923,-0.029276875779033,0.031485449522734,-0.007159697823226,0.002828873461112,0.003700907109305,XArbitraryCorrectedZVertical,0.327981770038605,0.036931529641152,0.025113062933087,0.943627774715424,0.053225979208946,-0.62084037065506,-0.782128036022186,-24.9872894287109,-6.58144378662109,-106.22819519043,1,281015.07221025,automotive,0,2017-12-03 20:51:52.721 -0700,null,0,0,0,0,null,281013.176497,0,-0.1796875,88.29902,0.0.0.0,100.170.178.76,1,2,0.67,0,,
2017-12-03 20:51:54.232 -0700,6505,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512359513.99283,31.7481462098954,-106.486926600436,1139.771,0,5.2734375,4,5,-9999,1512359514.15446,1.29476928710938,10.305477142334,-87.1155395507813,7.46756744384766,359.315856933594,15,281016.60473825,0.004409790039063,-0.598098754882813,-0.654159545898438,281016.50409325,-0.015372564760264,0.308606840802273,-0.102872320271472,281016.52907425,0.026177409562925,0.080677391359733,0.665396531202723,-0.034318137913942,-0.048392537981272,0.102916404604912,0.045473642647266,-0.046279396861792,-0.053075447678566,XArbitraryCorrectedZVertical,0.325801998376846,0.042384199798107,0.025530258193612,0.944142401218414,0.063397824764252,-0.617371141910553,-0.78411328792572,-23.8468112945557,-6.21338653564453,-106.512130737305,1,281015.07221025,automotive,0,2017-12-03 20:51:52.721 -0700,null,0,0,0,0,null,281013.176497,0,-0.1796875,88.29902,0.0.0.0,100.170.178.76,1,2,0.67,0,,
2017-12-03 20:51:54.325 -0700,6506,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512359513.99283,31.7481462098954,-106.486926600436,1139.771,0,5.2734375,4,5,-9999,1512359514.27691,1.33477401733398,9.70721054077148,-87.6834106445313,7.52744293212891,359.375732421875,15,281016.70270225,0.07098388671875,-0.552169799804688,-0.66082763671875,281016.70390325,0.509458189158305,0.071010527305873,-0.003472495745354,281016.62897925,0.036271381018706,0.069103888922423,0.681784237719793,-0.388260900974274,0.017597181722522,-0.052184835076332,-0.059167195111513,-0.018197083845735,0.068129733204842,XArbitraryCorrectedZVertical,0.333483099937439,0.038611199706793,0.028628451749683,0.941529929637909,0.053612992167473,-0.630179405212402,-0.774596393108368,-24.499231338501,-8.13584136962891,-106.23420715332,1,281015.07221025,automotive,0,2017-12-03 20:51:52.721 -0700,null,0,0,0,0,null,281013.176497,0,-0.1796875,88.29902,0.0.0.0,100.170.178.76,1,2,0.67,0,,
2017-12-03 20:51:54.427 -0700,6507,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512359513.99283,31.7481462098954,-106.486926600436,1139.771,0,5.2734375,4,5,-9999,1512359514.39653,1.10803604125977,8.60370254516602,-87.2418823242188,7.73004913330078,359.578338623047,15,281016.80065125,0.03594970703125,-0.639846801757813,-0.84576416015625,281016.80382925,-0.138648693723378,0.006165217923533,-0.002092445668475,281016.72888425,0.031900163408256,0.073120501372653,0.694985087355761,0.165597870945931,-0.054817073047161,0.022237503901124,0.012416084297001,0.003670512698591,0.163593888282776,XArbitraryCorrectedZVertical,0.33972230553627,0.03979080170393,0.027432000264526,0.939283192157745,0.056111138314009,-0.640374004840851,-0.766010880470276,-24.3178482055664,-9.03725051879883,-106.203018188477,1,281015.07221025,automotive,0,2017-12-03 20:51:52.721 -0700,null,0,0,0,0,null,281014.183455,0,-0.1242676,88.29841,0.0.0.0,100.170.178.76,1,2,0.67,0,,
2017-12-03 20:51:54.521 -0700,6508,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512359513.99283,31.7481462098954,-106.486926600436,1139.771,0,5.2734375,4,5,-9999,1512359514.51597,0.121070861816406,8.41756820678711,-87.2418212890625,8.67631530761719,0.524605274200439,15,281016.89861025,0.056121826171875,-0.668212890625,-0.7034912109375,281016.80382925,-0.138648693723378,0.006165217923533,-0.002092445668475,281016.82878325,0.037468912645994,0.055110215944177,0.682901696149382,0.162660002708435,-0.124803096055985,0.076470516622067,-0.051900364458561,-0.031215269118548,-0.025008680298925,XArbitraryCorrectedZVertical,0.334182351827621,0.032227076590061,0.026869347319007,0.941573977470398,0.042729828506708,-0.631046652793884,-0.774567127227783,-25.531774520874,-7.60588073730469,-106.030136108398,1,281015.07221025,automotive,0,2017-12-03 20:51:52.721 -0700,null,0,0,0,0,null,281014.183455,0,-0.1242676,88.29841,0.0.0.0,100.170.178.76,1,2,0.67,0,,
2017-12-03 20:51:54.627 -0700,6509,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512359513.99283,31.7481462098954,-106.486926600436,1139.771,0,5.2734375,4,5,-9999,1512359514.51597,0.121070861816406,8.41756820678711,-87.2418212890625,8.67631530761719,0.524605274200439,15,281016.99656825,-0.0345458984375,-0.633834838867188,-0.720901489257813,281016.90372325,-0.433143443909321,0.267112660489967,-0.4230612486545,281016.92870125,0.016749137040022,0.067843103682234,0.676642084664994,-0.384635835886002,0.134553521871567,-0.357068181037903,0.126130267977715,-0.000759394140914,-0.029303809627891,XArbitraryCorrectedZVertical,0.331433296203613,0.034769311547279,0.019151343032718,0.942643225193024,0.052855327725411,-0.626178443431854,-0.777886152267456,-26.2281742095947,-8.13383865356445,-105.820755004883,1,281016.94156425,automotive,2,2017-12-03 20:51:54.591 -0700,null,0,0,0,0,null,281014.183455,0,-0.1242676,88.29841,0.0.0.0,100.170.178.76,1,2,0.67,0,,
2017-12-03 20:51:54.721 -0700,6510,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512359513.99283,31.7481462098954,-106.486926600436,1139.771,0,5.2734375,4,5,-9999,1512359514.63823,-0.452442169189453,8.53722763061523,-86.6235961914063,8.9830961227417,0.831385731697083,15,281017.09453825,0.047119140625,-0.610580444335938,-0.760208129882813,281017.00365025,0.26518160238355,-0.112273811551669,0.319732728888297,281017.02863125,0.039688584856313,0.043661101174362,0.693051219567502,-0.056752238422632,0.000683031918015,-0.018790371716023,-0.102990053594112,-0.037763550877571,0.07671832293272,XArbitraryCorrectedZVertical,0.339076817035675,0.027264943346381,0.026071349158883,0.940002024173737,0.0335778221488,-0.638887465000153,-0.768567085266113,-26.9933929443359,-8.75777816772461,-105.578254699707,1,281016.94156425,automotive,2,2017-12-03 20:51:54.591 -0700,null,0,0,0,0,null,281014.183455,0,-0.1242676,88.29841,0.0.0.0,100.170.178.76,1,2,0.67,0,,
2017-12-03 20:51:54.822 -0700,6511,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512359513.99283,31.7481462098954,-106.486926600436,1139.771,0,5.2734375,4,5,-9999,1512359514.74018,-0.772537231445313,8.2181510925293,-86.3207397460937,9.36690711975098,1.21519649028778,15,281017.19249125,0.061050415039063,-0.600082397460938,-0.8125,281017.10356425,0.07968737245346,-0.051356931093306,-0.00486426373103,281017.12854425,0.032566003372392,0.044992502817165,0.690027024222902,-0.026348922401667,-0.074747174978256,-0.017680885270238,0.0025283775758,0.001227801898494,0.040925648063421,XArbitraryCorrectedZVertical,0.337734311819076,0.026671402156353,0.022925697267056,0.940584182739258,0.03468780964613,-0.636557996273041,-0.770448327064514,-27.2438659667969,-8.60100555419922,-105.526794433594,1,281016.94156425,automotive,2,2017-12-03 20:51:54.591 -0700,null,0,0,0,0,null,281014.183455,0,-0.1242676,88.29841,0.0.0.0,100.170.178.76,1,2,0.67,0,,
2017-12-03 20:51:54.913 -0700,6512,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512359513.99283,31.7481462098954,-106.486926600436,1139.771,0,5.2734375,4,5,-9999,1512359514.84845,-1.75950241088867,8.27132797241211,-86.2449951171875,10.1877975463867,2.03608655929565,15,281017.29044925,0.02032470703125,-0.645217895507813,-0.757858276367188,281017.20347925,0.058661715647284,0.026081668135691,0.035721246017342,281017.22845225,0.033003503577879,0.039122234276019,0.686151232890727,0.132705241441727,-0.099243022501469,0.128568977117539,-0.002520291367546,0.004596818704158,0.011562545783818,XArbitraryCorrectedZVertical,0.335970968008041,0.023967130109668,0.022115178406239,0.941307604312897,0.030260767787695,-0.633564114570618,-0.773098170757294,-27.7647972106934,-8.06792068481445,-105.433082580566,1,281016.94156425,automotive,2,2017-12-03 20:51:54.591 -0700,null,0,0,0,0,null,281014.183455,0,-0.1242676,88.29841,0.0.0.0,100.170.178.76,1,2,0.67,0,,
2017-12-03 20:51:55.032 -0700,6513,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512359513.99283,31.7481462098954,-106.486926600436,1139.771,0,5.2734375,4,5,-9999,1512359514.96907,-1.98623657226563,9.58756637573242,-86.3584594726563,10.4431381225586,2.29142737388611,15,281017.38838325,0.029006958007813,-0.615859985351563,-0.718063354492188,281017.30338525,-0.216794894854009,0.059734703250477,-0.077249514791602,281017.32836525,0.03371247210964,0.036270310546176,0.680305490483678,-0.066230542957783,-0.004530057311058,-0.04237025603652,0.017235759645701,0.019060419872403,-0.04264971241355,XArbitraryCorrectedZVertical,0.333240687847137,0.022715285420418,0.0219363309443,0.942312836647034,0.028189653530717,-0.629030525684357,-0.776869297027588,-28.1289043426514,-7.57672119140625,-105.373001098633,1,281016.94156425,automotive,2,2017-12-03 20:51:54.591 -0700,null,0,0,0,0,null,281014.183455,0,-0.1242676,88.29841,0.0.0.0,100.170.178.76,1,2,0.67,0,,
2017-12-03 20:51:55.110 -0700,6514,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512359514.99282,31.7481462098954,-106.486926600436,1139.769,0,5.2734375,4,5,-9999,1512359515.09046,-2.14628982543945,9.45460891723633,-86.2828369140625,10.5471515655518,2.39544129371643,15,281017.48636925,0.037521362304688,-0.6234130859375,-0.784622192382813,281017.40329025,-0.081790470766296,0.027041737708665,-0.030428213350809,281017.42826725,0.031243369064502,0.04089647481002,0.679185199114482,-0.120742492377758,0.018013125285506,0.002092870650813,0.026339188218117,0.004532530903816,0.022795544937253,XArbitraryCorrectedZVertical,0.332691550254822,0.024479081854224,0.02153592184186,0.942471921443939,0.031812056899071,-0.62815922498703,-0.777434229850769,-27.9625072479248,-7.44932556152344,-105.426345825195,1,281016.94156425,automotive,2,2017-12-03 20:51:54.591 -0700,null,0,0,0,0,null,281014.183455,0,-0.1242676,88.29841,0.0.0.0,100.170.178.76,1,2,0.67,0,,
2017-12-03 20:51:55.217 -0700,6515,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512359514.99282,31.7481462098954,-106.486926600436,1139.769,0,5.2734375,4,5,-9999,1512359515.09046,-2.14628982543945,9.45460891723633,-86.2828369140625,10.5471515655518,2.39544129371643,15,281017.58433225,0.0328369140625,-0.613388061523438,-0.776718139648438,281017.50321325,0.078917452582318,-0.010021741498077,-0.005835518580582,281017.52817625,0.033051096424477,0.036030097946434,0.680054079786051,0.070943258702755,-0.036161758005619,-0.000871761702001,-0.0095150815323,0.00070699932985,0.022761637344956,XArbitraryCorrectedZVertical,0.333132296800613,0.02249070443213,0.021583251655102,0.942364692687988,0.028008734807372,-0.628835082054138,-0.777034103870392,-28.1334762573242,-7.40912246704102,-105.383697509766,1,281016.94156425,automotive,2,2017-12-03 20:51:54.591 -0700,null,0,0,0,0,null,281014.183455,0,-0.1242676,88.29841,0.0.0.0,100.170.178.76,1,2,0.67,0,,
2017-12-03 20:51:55.305 -0700,6516,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512359514.99282,31.7481462098954,-106.486926600436,1139.769,0,5.2734375,4,5,-9999,1512359515.21957,-2.39969635009766,9.20199966430664,-86.547607421875,10.7378721237183,2.58616161346435,15,281017.68230025,0.032150268554688,-0.607803344726563,-0.74755859375,281017.60310925,-0.039789224582438,0.067073576266409,-0.049223739060153,281017.62809925,0.027856671632207,0.040733036813231,0.677078887885364,0.002260581823066,0.045890159904957,-0.017196159809828,0.016036465764046,0.022240383550525,0.006680223625153,XArbitraryCorrectedZVertical,0.331741154193878,0.023831965401769,0.019897419959307,0.942859470844269,0.031738802790642,-0.626518964767456,-0.778759658336639,-28.0367012023926,-7.35424041748047,-105.413330078125,1,281016.94156425,automotive,2,2017-12-03 20:51:54.591 -0700,null,0,0,0,0,null,281014.183455,0,-0.1242676,88.29841,0.0.0.0,100.170.178.76,1,2,0.67,0,,
2017-12-03 20:51:55.402 -0700,6517,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512359514.99282,31.7481462098954,-106.486926600436,1139.769,0,5.2734375,4,5,-9999,1512359515.33528,-2.1729621887207,9.56097030639648,-86.2321166992188,10.7531843185425,2.60147404670715,15,281017.78026025,0.042144775390625,-0.621673583984375,-0.758407592773438,281017.70303525,-0.02018702737891,0.037176397236961,0.030888141271066,281017.72799825,0.028724833758301,0.043733613976015,0.676041619830085,-0.006443553604186,0.033214461058378,-0.003422437468544,-0.011841204948723,0.018746092915535,0.005795947276056,XArbitraryCorrectedZVertical,0.331210821866989,0.025387225672603,0.020796140655875,0.942985892295837,0.034103777259588,-0.625710189342499,-0.779309749603272,-27.6603374481201,-7.2308464050293,-105.521240234375,1,281016.94156425,automotive,2,2017-12-03 20:51:54.591 -0700,null,0,0,0,0,null,281014.183455,0,-0.1242676,88.29841,0.0.0.0,100.170.178.76,1,2,0.67,0,,
2017-12-03 20:51:55.512 -0700,6518,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512359514.99282,31.7481462098954,-106.486926600436,1139.769,0,5.2734375,4,5,-9999,1512359515.4531,-2.17294692993164,9.98642349243164,-86.0554809570312,10.6924896240234,2.54077911376953,15,281017.87822225,0.039077758789063,-0.626068115234375,-0.76470947265625,281017.80295025,-0.028481176277853,0.043630301822659,-0.003307912389987,281017.82789625,0.029024640513639,0.04646137090905,0.676701503421482,-0.003427330870181,0.024691542610526,0.018988762050867,0.008421725593507,0.010303785093129,0.011574028991163,XArbitraryCorrectedZVertical,0.331489324569702,0.026724938303232,0.021394845098257,0.942837655544281,0.036210231482983,-0.62622481584549,-0.778801202774048,-27.4073734283447,-7.30678558349609,-105.581985473633,1,281016.94156425,automotive,2,2017-12-03 20:51:54.591 -0700,null,0,0,0,0,null,281015.191481,0,-0.09521484,88.29809,0.0.0.0,100.170.178.76,1,2,0.67,0,,
