loggingTime(txt),loggingSample(N),identifierForVendor(txt),deviceID(txt),locationTimestamp_since1970(s),locationLatitude,locationLongitude,locationAltitude(m),locationSpeed,locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),locationHeadingTimestamp_since1970(s),locationHeadingX(µT),locationHeadingY(µT),locationHeadingZ(µT),locationTrueHeading(°),locationMagneticHeading(°),locationHeadingAccuracy(°),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),IP_en0(txt),IP_pdp_ip0(txt),deviceOrientation(Z),batteryState(R),batteryLevel(Z),state(N)
2017-12-03 21:11:56.163 -0700,11,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512360715.99459,31.7491628090215,-106.486719651247,1132.045,0,26.3671875,3,5,-9999,1512360716.09296,-15.0697250366211,-15.3938331604004,-81.6171264648438,22.2590236663818,14.1073131561279,15,282218.564405375,0.045013427734375,-0.748428344726563,-0.642608642578125,282218.546386375,-0.00670024698653,0.167385533465878,0.071862472538589,282218.471472375,-0.049019626026344,0.020562333545396,0.854433965480125,-0.228440761566162,0.085211180150509,-0.083156168460846,0.023013068363071,0.005816819611937,-0.008135668933392,XArbitraryCorrectedZVertical,0.414422512054443,-0.000799686647952,-0.018044978380203,0.909905314445496,0.013501212000847,-0.754199326038361,-0.656506657600403,-39.6574668884277,-25.5474319458008,-98.3067169189453,1,282217.445131375,automotive,1,2017-12-03 21:11:55.094 -0700,null,0,0,0,0,null,282215.68708,0,-8.928467,88.39305,0.0.0.0,0.0.0.0,1,2,0.79,0
2017-12-03 21:11:56.282 -0700,12,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512360715.99459,31.7491628090215,-106.486719651247,1132.045,0,26.3671875,3,5,-9999,1512360716.20458,-14.0294075012207,-13.5590972900391,-82.2984008789063,21.1421241760254,12.9904136657715,15,282218.662429375,0.005950927734375,-0.750137329101563,-0.664306640625,282218.646281375,-0.072937058038436,0.124398385046473,0.033908432263325,282218.571360375,-0.046513316419581,0.031238349753066,0.84728080439782,0.030708409845829,0.101330190896988,0.143993720412254,0.016218591481447,0.011781570501626,0.015490900725126,XArbitraryCorrectedZVertical,0.411251544952393,0.004675627220422,-0.014777476899326,0.911390125751495,0.020677160471678,-0.749482989311218,-0.66170060634613,-38.3258857727051,-24.6747817993164,-99.054931640625,1,282217.445131375,automotive,1,2017-12-03 21:11:55.094 -0700,null,0,0,0,0,null,282215.68708,0,-8.928467,88.39305,0.0.0.0,0.0.0.0,1,2,0.79,0
2017-12-03 21:11:56.364 -0700,13,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512360715.99459,31.7491628090215,-106.486719651247,1132.045,0,26.3671875,3,5,-9999,1512360716.32807,-13.8426895141602,-13.3995628356934,-82.6012573242187,20.896448135376,12.7447376251221,15,282218.760420375,0.01812744140625,-0.726425170898438,-0.644424438476563,282218.746203375,0.015896408546683,0.096398175661489,-0.048733717419578,282218.671274375,-0.032596926613593,0.023360374620745,0.846828494847237,-0.012434287928045,-0.029703313484788,0.064376436173916,-0.009520701132715,-0.000953812443186,-0.002124877646565,XArbitraryCorrectedZVertical,0.410966545343399,0.003951182588935,-0.010059140622616,0.911586344242096,0.01547162886709,-0.749183475971222,-0.662181794643402,-38.2421035766602,-24.3194961547852,-99.1751098632813,1,282217.445131375,automotive,1,2017-12-03 21:11:55.094 -0700,null,0,0,0,0,null,282215.68708,0,-8.928467,88.39305,0.0.0.0,0.0.0.0,1,2,0.79,0
2017-12-03 21:11:56.456 -0700,14,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512360715.99459,31.7491628090215,-106.486719651247,1132.045,0,26.3671875,3,5,-9999,1512360716.44876,-13.5359306335449,-13.7585372924805,-82.3363037109375,20.8405113220215,12.6888008117676,15,282218.858457375,0.009017944335938,-0.736160278320313,-0.665054321289063,282218.846092375,0.043094740127444,-0.130792368507644,0.138734713826588,282218.771180375,-0.033764299921148,0.026149453720865,0.8515883170394,-0.019512047991157,0.044736057519913,-0.097710244357586,0.036257043480873,0.002510815858841,0.020914291962981,XArbitraryCorrectedZVertical,0.413150995969772,0.004933115560561,-0.009973199106753,0.910594582557678,0.017225010320544,-0.752327740192413,-0.658563852310181,-38.2332572937012,-24.6206512451172,-99.1041870117187,1,282217.445131375,automotive,1,2017-12-03 21:11:55.094 -0700,null,0,0,0,0,null,282215.68708,0,-8.928467,88.39305,0.0.0.0,0.0.0.0,1,2,0.79,0
2017-12-03 21:11:56.554 -0700,15,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512360715.99459,31.7491628090215,-106.486719651247,1132.045,0,26.3671875,3,5,-9999,1512360716.44876,-13.5359306335449,-13.7585372924805,-82.3363037109375,20.8405113220215,12.6888008117676,15,282218.956452375,-0.00738525390625,-0.755966186523438,-0.627456665039063,282218.946013375,0.008635033518473,-0.233041242767929,-0.117898141457808,282218.871070375,-0.027512166080552,0.012440762013524,0.853119859309599,0.172760531306267,-0.148619905114174,0.183973506093025,-0.024920172989369,0.008233868516982,0.007667557802051,XArbitraryCorrectedZVertical,0.413772195577621,-2.87443235720275E-05,-0.009949455037713,0.910326063632965,0.008181282319129,-0.753335773944855,-0.657585144042969,-38.9572372436523,-24.6736907958984,-98.8086090087891,1,282217.445131375,automotive,1,2017-12-03 21:11:55.094 -0700,null,0,0,0,0,null,282215.68708,0,-8.928467,88.39305,0.0.0.0,0.0.0.0,1,2,0.79,0
2017-12-03 21:11:56.652 -0700,16,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512360715.99459,31.7491628090215,-106.486719651247,1132.045,0,26.3671875,3,5,-9999,1512360716.56693,-15.5498657226563,-13.825008392334,-81.7935180664063,22.2196235656738,14.0679140090942,15,282219.054493375,-0.0247802734375,-0.75732421875,-0.625274658203125,282219.045911375,0.099857089285284,-0.004951082782566,0.070103720954701,282218.970980375,-0.024072025512728,-0.01342832924233,0.862756740078058,0.045670889317989,-0.435650587081909,-0.146373108029365,0.01274585723877,-0.007176915649325,0.020709559321404,XArbitraryCorrectedZVertical,0.418010175228119,-0.011130896396935,-0.013740010559559,0.908270239830017,-0.008732795715332,-0.75963830947876,-0.650287210941315,-41.0240211486816,-25.4811477661133,-97.7616424560547,1,282219.030062375,automotive,2,2017-12-03 21:11:56.679 -0700,null,0,0,0,0,null,282215.68708,0,-8.928467,88.39305,0.0.0.0,0.0.0.0,1,2,0.79,0
2017-12-03 21:11:56.767 -0700,17,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512360715.99459,31.7491628090215,-106.486719651247,1132.045,0,26.3671875,3,5,-9999,1512360716.68751,-18.8842010498047,-14.8886260986328,-80.6326293945313,25.2183170318604,17.0666065216065,15,282219.152475375,-0.047927856445313,-0.781173706054688,-0.650283813476563,282219.045911375,0.099857089285284,-0.004951082782566,0.070103720954701,282219.070889375,-0.02633155657424,-0.037995785402995,0.872630563331167,0.065032370388508,0.038747243583202,0.036362044513226,-0.00939514208585,-0.003737612860277,0.021698540076614,XArbitraryCorrectedZVertical,0.422263264656067,-0.022778276354075,-0.019957227632403,0.905967235565186,-0.024418335407972,-0.766022562980652,-0.642349779605866,-43.9155960083008,-26.5595779418945,-96.2060623168945,1,282219.030062375,automotive,2,2017-12-03 21:11:56.679 -0700,null,0,0,0,0,null,282215.68708,0,-8.928467,88.39305,0.0.0.0,0.0.0.0,1,2,0.79,0
2017-12-03 21:11:56.850 -0700,18,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512360715.99459,31.7491628090215,-106.486719651247,1132.045,0,26.3671875,3,5,-9999,1512360716.80902,-18.7908363342285,-15.2210006713867,-80.36767578125,25.3642578125,17.2125473022461,15,282219.25051175,-0.004608154296875,-0.739944458007813,-0.662322998046875,282219.145816375,-0.115611018713648,0.262449998053456,0.01685301601024,282219.170794375,-0.023235072431101,-0.028964380102481,0.870562253975852,-0.090842626988888,0.130922377109528,-0.017936449497938,-0.005187544506043,0.004422190599144,0.023688811808825,XArbitraryCorrectedZVertical,0.421440094709396,-0.018028490245342,-0.016638888046146,0.906524360179901,-0.018661942332983,-0.764691352844238,-0.644126415252685,-42.916820526123,-26.3625602722168,-96.7096710205078,1,282219.030062375,automotive,2,2017-12-03 21:11:56.679 -0700,null,0,0,0,0,null,282215.68708,0,-8.928467,88.39305,0.0.0.0,0.0.0.0,1,2,0.79,0
2017-12-03 21:11:56.945 -0700,19,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512360715.99459,31.7491628090215,-106.486719651247,1132.045,0,26.3671875,3,5,-9999,1512360716.92955,-16.8835945129395,-14.5961265563965,-81.213134765625,23.6540908813477,15.5023803710937,15,282219.34852275,-0.01806640625,-0.743637084960938,-0.610366821289063,282219.24571775,-0.033038910167414,0.140115030219576,-0.020179570527858,282219.27070875,-0.027936500687164,-0.011846773312637,0.865614818263522,0.108311951160431,0.092572286725044,-0.001597471535206,0.01141697075218,-0.001598116592504,0.004907569848001,XArbitraryCorrectedZVertical,0.419297605752945,-0.011234929785132,-0.015163764357567,0.907652676105499,-0.007678567897528,-0.761493921279907,-0.648126602172852,-41.6029663085938,-25.8177261352539,-97.4281005859375,1,282219.030062375,automotive,2,2017-12-03 21:11:56.679 -0700,null,0,0,0,0,null,282216.696403,0,-8.928467,88.39305,0.0.0.0,0.0.0.0,1,2,0.79,0
2017-12-03 21:11:57.044 -0700,20,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512360715.99459,31.7491628090215,-106.486719651247,1132.045,0,26.3671875,3,5,-9999,1512360716.92955,-16.8835945129395,-14.5961265563965,-81.213134765625,23.6540908813477,15.5023803710937,15,282219.44653375,0.004898071289063,-0.748321533203125,-0.655227661132813,282219.34563675,-0.135304029710348,0.013582920507731,-0.018056764822955,282219.37061475,-0.02721709152763,-0.011485572333141,0.86333898599808,-0.162548243999481,-0.035031985491514,0.003526932792738,-0.019162237644196,0.024970421567559,-0.001186203327961,XArbitraryCorrectedZVertical,0.418271124362946,-0.010908859781921,-0.014762104488909,0.90813672542572,-0.007464348338544,-0.760016798973084,-0.649860501289368,-41.3673286437988,-25.7981071472168,-97.533576965332,1,282219.030062375,automotive,2,2017-12-03 21:11:56.679 -0700,null,0,0,0,0,null,282216.696403,0,-8.928467,88.39305,0.0.0.0,0.0.0.0,1,2,0.79,0
2017-12-03 21:11:57.141 -0700,21,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512360716.99458,31.7491628090215,-106.486719651247,1131.99,0,27.0703125,3,5,-9999,1512360717.04982,-16.5901756286621,-13.9313735961914,-81.0615234375,23.5579814910889,15.406270980835,15,282219.54453475,-0.011016845703125,-0.73345947265625,-0.665603637695313,282219.44554075,-0.07730890328391,0.060919277303345,-0.026042519667667,282219.47051575,-0.029996156737874,-0.011252611294279,0.852260383982923,-0.100596025586128,-0.027996204793453,-0.00025765754981,0.005103172268718,0.018471628427506,0.015022569335997,XArbitraryCorrectedZVertical,0.413220316171646,-0.011321682482958,-0.015981465578079,0.910420417785644,-0.007407249417156,-0.752770304679871,-0.65824156999588,-41.5110855102539,-24.7536277770996,-97.7429504394531,1,282219.030062375,automotive,2,2017-12-03 21:11:56.679 -0700,null,0,0,0,0,null,282216.696403,0,-8.928467,88.39305,0.0.0.0,0.0.0.0,1,2,0.79,0
2017-12-03 21:11:57.243 -0700,22,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512360716.99458,31.7491628090215,-106.486719651247,1131.99,0,27.0703125,3,5,-9999,1512360717.18286,-16.8835868835449,-12.4157333374023,-81.6167602539062,23.6200561523437,15.4683456420898,15,282219.64256575,-0.00811767578125,-0.716201782226563,-0.658706665039063,282219.54544575,-0.064645039668366,0.072447835346189,0.012499280260178,282219.57040675,-0.027762248861692,-0.009101010096573,0.843490565282615,-0.03359192982316,0.105094119906426,0.013378656469286,-0.002372041810304,0.027333430945873,0.020346488803625,XArbitraryCorrectedZVertical,0.409252136945725,-0.009833402000368,-0.014526844955981,0.91225266456604,-0.006050809752196,-0.746968388557434,-0.66483199596405,-41.3185081481934,-23.8559074401855,-98.0473098754883,1,282219.030062375,automotive,2,2017-12-03 21:11:56.679 -0700,null,0,0,0,0,null,282216.696403,0,-8.928467,88.39305,0.0.0.0,0.0.0.0,1,2,0.79,0
2017-12-03 21:11:57.342 -0700,23,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512360716.99458,31.7491628090215,-106.486719651247,1131.99,0,27.0703125,3,5,-9999,1512360717.30036,-16.4034461975098,-11.7509765625,-81.7175903320313,23.5222835540771,15.3705730438232,15,282219.74058175,-0.013397216796875,-0.7410888671875,-0.663238525390625,282219.64531975,-0.133132488157497,0.024158333196436,-0.011611382352746,282219.67030275,-0.026005176650233,-0.006642566198101,0.83491854510844,-0.103780567646027,0.014356111176312,0.047840978950262,-0.000591949326918,0.007446644362062,-0.006068584974855,XArbitraryCorrectedZVertical,0.405363231897354,-0.008307376876473,-0.013232013210654,0.914022207260132,-0.004458710551262,-0.741241812705994,-0.671223282814026,-40.8483009338379,-22.9506034851074,-98.4595489501953,1,282219.030062375,automotive,2,2017-12-03 21:11:56.679 -0700,null,0,0,0,0,null,282216.696403,0,-8.928467,88.39305,0.0.0.0,0.0.0.0,1,2,0.79,0
2017-12-03 21:11:57.436 -0700,24,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512360716.99458,31.7491628090215,-106.486719651247,1131.99,0,27.0703125,3,5,-9999,1512360717.4125,-16.296760559082,-10.4214515686035,-81.9699096679688,23.4276523590088,15.2759418487549,15,282219.83857875,0.011383056640625,-0.724868774414063,-0.66192626953125,282219.74524975,-0.029131253899941,0.131545776780028,0.032120385907446,282219.77022875,-0.016449847411862,-0.012792786321768,0.82717594538367,-0.001482660649344,-0.029693350195885,0.015423720702529,-0.017615703865886,0.028640331700444,0.008261507377028,XArbitraryCorrectedZVertical,0.401827365159988,-0.009162311442196,-0.01010178681463,0.915613889694214,-0.008659930899739,-0.736022531986237,-0.676901638507843,-40.8434143066406,-21.9247779846191,-98.6950759887695,1,282219.030062375,automotive,2,2017-12-03 21:11:56.679 -0700,null,0,0,0,0,null,282216.696403,0,-8.928467,88.39305,0.0.0.0,0.0.0.0,1,2,0.79,0
